call_id,manager,call_date,duration_sec,to_number,direction_type
Пе_1066,Петров,2024-11-09 09:23:36,1343,+79157124626,входящий
Пе_1067,Петров,2024-03-26 12:13:48,1431,+79594177720,исходящий
Пе_1068,Петров,2024-02-04 12:17:47,1378,+79764437822,входящий
Пе_1069,Петров,2024-01-30 14:49:11,1416,+79570160357,входящий
Пе_1070,Петров,2024-07-10 11:32:42,1384,+79633792439,внутренний
Пе_1071,Петров,2024-06-27 09:38:25,1412,+79734648986,исходящий
Пе_1072,Петров,2024-04-13 10:43:18,1392,+79568349279,входящий
Пе_1073,Петров,2024-06-13 11:00:26,1347,+79169425739,входящий
Пе_1074,Петров,2024-05-01 10:01:50,1393,+79283976198,входящий
Пе_1075,Петров,2024-05-13 12:42:08,1347,+79123745996,входящий
Пе_1076,Петров,2024-10-16 11:17:29,1403,+79701251106,входящий
Пе_1077,Петров,2024-11-07 13:50:40,1382,+79581539143,входящий
Пе_1078,Петров,2024-08-11 11:06:14,1376,+79700217426,входящий
Пе_1079,Петров,2024-01-25 10:01:45,1362,+79798230228,входящий
Пе_1080,Петров,2024-01-13 11:14:04,1399,+79161789291,входящий
Пе_1081,Петров,2024-11-14 13:18:46,1370,+79473235986,входящий
Пе_1082,Петров,2024-08-17 14:38:52,1318,+79611773745,входящий
Пе_1083,Петров,2024-04-11 12:37:26,1324,+79858393530,входящий
Пе_1084,Петров,2024-07-21 14:38:21,1337,+79258785076,входящий
Пе_1085,Петров,2024-09-23 13:24:30,1399,+79168479854,входящий
Пе_1086,Петров,2024-12-30 13:00:21,1401,+79832299454,входящий
Пе_1087,Петров,2024-08-09 11:20:22,1385,+79480547282,входящий
Пе_1088,Петров,2024-04-13 15:28:09,1385,+79170236410,входящий
Пе_1089,Петров,2024-04-20 12:54:47,1419,+79871879492,входящий
Пе_1090,Петров,2024-03-09 12:13:34,1385,+79396449785,входящий
Пе_1091,Петров,2024-12-23 14:10:43,1394,+79711768303,исходящий
Пе_1092,Петров,2024-09-14 12:16:25,1375,+79370595900,внутренний
Пе_1093,Петров,2024-06-16 09:42:54,1361,+79881426891,входящий
Пе_1094,Петров,2024-10-19 13:05:40,1367,+79129610544,входящий
Пе_1095,Петров,2024-02-18 12:35:22,1437,+79866235255,входящий
Пе_1096,Петров,2024-09-06 09:13:47,1343,+79741816840,входящий
Пе_1097,Петров,2024-11-26 13:23:19,1385,+79627003026,входящий
Пе_1098,Петров,2024-03-15 11:48:20,1330,+79562600220,входящий
Пе_1099,Петров,2024-07-19 12:43:29,1357,+79856148124,входящий
Пе_1100,Петров,2024-02-03 09:09:39,1398,+79920730879,внутренний
Пе_1101,Петров,2024-11-09 13:10:39,1321,+79243190757,входящий
Пе_1102,Петров,2024-04-20 11:36:27,1402,+79525465922,входящий
Пе_1103,Петров,2024-12-17 12:48:01,1437,+79331073681,входящий
Пе_1104,Петров,2024-11-11 15:18:35,1386,+79810603224,входящий
Пе_1105,Петров,2024-08-24 14:31:15,1413,+79585451267,входящий
Пе_1106,Петров,2024-02-01 12:58:34,1383,+79432672358,входящий
Пе_1107,Петров,2024-07-27 10:24:38,1397,+79678097976,входящий
Пе_1108,Петров,2024-05-11 15:07:06,1389,+79848619208,входящий
Пе_1109,Петров,2024-04-15 12:13:13,1360,+79824418845,входящий
Пе_1110,Петров,2024-02-02 09:36:18,1357,+79427127331,входящий
Пе_1111,Петров,2024-02-12 10:55:10,1411,+79454907373,входящий
Пе_1112,Петров,2024-04-16 15:49:47,1374,+79349714065,внутренний
Пе_1113,Петров,2024-09-21 12:35:26,1371,+79711879687,входящий
Пе_1114,Петров,2024-08-13 11:48:13,1370,+79957293021,входящий
Пе_1115,Петров,2024-06-27 12:57:38,1384,+79645412448,внутренний
Пе_1116,Петров,2024-08-09 11:20:49,1340,+79537165399,входящий
Пе_1117,Петров,2024-05-04 11:40:06,1370,+79254869079,входящий
Пе_1118,Петров,2024-10-02 14:56:43,1385,+79922808627,входящий
Пе_1119,Петров,2024-06-15 14:48:40,1337,+79679404629,входящий
Пе_1120,Петров,2024-05-30 11:32:34,1381,+79831563639,входящий
Пе_1121,Петров,2024-02-10 13:25:14,1348,+79730149505,входящий
Пе_1122,Петров,2024-10-26 15:25:31,1385,+79437647343,внутренний
Пе_1123,Петров,2024-02-04 15:29:18,1440,+79107274967,входящий
Пе_1124,Петров,2024-11-09 15:59:28,1372,+79754547044,входящий
Пе_1125,Петров,2024-10-30 10:59:55,1343,+79156877091,входящий
Пе_1126,Петров,2024-08-18 10:25:18,1382,+79864626275,входящий
Пе_1127,Петров,2024-08-02 09:34:53,1389,+79910102044,входящий
Пе_1128,Петров,2024-11-09 11:48:29,1347,+79484774860,входящий
Пе_1129,Петров,2024-04-10 14:11:43,1324,+79730767136,входящий
Пе_1130,Петров,2024-02-26 09:24:37,1347,+79228509048,входящий
Пе_1131,Петров,2024-08-02 14:26:26,1374,+79931742876,внутренний
Пе_1132,Петров,2024-06-04 12:12:40,1362,+79176250049,исходящий
Пе_1133,Петров,2024-03-04 09:39:14,1408,+79759116913,входящий
Пе_1134,Петров,2024-03-02 10:39:39,1391,+79168320833,входящий
Пе_1135,Петров,2024-12-04 13:05:38,1378,+79668838330,входящий
Пе_1136,Петров,2024-03-02 13:46:26,1323,+79544219274,входящий
Пе_1137,Петров,2024-04-03 09:20:39,1394,+79884239926,входящий
Пе_1138,Петров,2024-12-06 10:10:36,1435,+79273094934,входящий
Пе_1139,Петров,2024-01-26 14:30:43,1401,+79886576377,входящий
Пе_1140,Петров,2024-04-30 09:23:01,1355,+79308970522,входящий
Пе_1141,Петров,2024-02-19 14:38:56,1371,+79367146461,исходящий
Пе_1142,Петров,2024-09-08 15:41:24,1389,+79745883049,входящий
Пе_1143,Петров,2024-02-05 13:32:55,1417,+79930790768,входящий
Пе_1144,Петров,2024-10-15 10:54:58,1354,+79914777841,входящий
Пе_1145,Петров,2024-04-09 10:29:23,1361,+79292565732,внутренний
Пе_1146,Петров,2024-11-19 14:55:15,1374,+79997368360,входящий
Пе_1147,Петров,2024-11-24 10:30:59,1371,+79294602924,входящий
Пе_1148,Петров,2024-05-15 14:58:12,1399,+79131662023,входящий
Пе_1149,Петров,2024-07-12 11:08:18,1383,+79797295469,внутренний
Пе_1150,Петров,2024-08-08 09:57:01,1333,+79631475412,входящий
Пе_1151,Петров,2024-10-05 10:36:29,1355,+79882400360,входящий
Пе_1152,Петров,2024-11-21 12:15:43,1356,+79228312253,исходящий
Пе_1153,Петров,2024-02-24 13:28:15,1309,+79456256926,исходящий
Пе_1154,Петров,2024-04-19 15:11:29,1403,+79195676548,входящий
Пе_1155,Петров,2024-05-28 13:41:07,1379,+79201105062,входящий
Пе_1156,Петров,2024-09-21 15:38:53,1359,+79533314189,входящий
Пе_1157,Петров,2024-06-10 11:55:58,1402,+79716330906,входящий
Пе_1158,Петров,2024-07-05 10:15:29,1384,+79852616356,входящий
Пе_1159,Петров,2024-05-08 14:04:00,1337,+79835892241,входящий
Пе_1160,Петров,2024-04-17 14:02:43,1393,+79516022494,входящий
Пе_1161,Петров,2024-03-08 14:26:55,1416,+79964269773,входящий
Пе_1162,Петров,2024-03-06 13:30:55,1371,+79537629448,входящий
Пе_1163,Петров,2024-05-23 12:04:50,1373,+79509407781,входящий
Пе_1164,Петров,2024-02-22 12:16:56,1378,+79847769975,входящий
Пе_1165,Петров,2024-05-07 14:34:07,1339,+79609391242,входящий
Пе_1166,Петров,2024-11-16 14:49:38,1379,+79248723442,входящий
Пе_1167,Петров,2024-07-25 14:34:45,1348,+79468610566,входящий
Пе_1168,Петров,2024-11-15 09:28:30,1375,+79296483585,входящий
Пе_1169,Петров,2024-08-03 15:46:03,1380,+79202932437,входящий
Пе_1170,Петров,2024-03-08 11:51:25,1391,+79434143501,входящий
Пе_1171,Петров,2024-03-02 15:52:46,1392,+79481346877,входящий
Пе_1172,Петров,2024-07-28 15:02:23,1347,+79290493557,входящий
Пе_1173,Петров,2024-12-02 12:45:59,1381,+79859417815,входящий
Пе_1174,Петров,2024-11-22 13:40:41,1404,+79562096486,исходящий
Пе_1175,Петров,2024-02-21 12:27:50,1341,+79370598115,входящий
Пе_1176,Петров,2024-04-25 09:06:09,1428,+79636529272,входящий
Пе_1177,Петров,2024-03-05 15:16:48,1346,+79197425423,входящий
Пе_1178,Петров,2024-05-09 15:37:48,1424,+79298176644,входящий
Пе_1179,Петров,2024-06-25 15:07:46,1347,+79379715724,входящий
Пе_1180,Петров,2024-10-04 10:23:26,1374,+79531029772,входящий
Пе_1181,Петров,2024-06-11 14:21:09,1369,+79315400441,входящий
Пе_1182,Петров,2024-11-27 10:50:30,1334,+79343353068,входящий
Пе_1183,Петров,2024-05-31 10:16:06,1396,+79477098861,входящий
Пе_1184,Петров,2024-12-15 11:41:44,1398,+79794952841,входящий
Пе_1185,Петров,2024-08-23 09:29:57,1394,+79779686446,входящий
Пе_1186,Петров,2024-06-06 14:31:48,1368,+79187583407,входящий
Пе_1187,Петров,2024-11-22 10:48:16,1354,+79464771758,входящий
Пе_1188,Петров,2024-04-15 11:18:44,1408,+79585038697,входящий
Пе_1189,Петров,2024-11-01 12:21:50,1382,+79907255627,входящий
Пе_1190,Петров,2024-09-11 12:44:16,1353,+79200961675,входящий
Пе_1191,Петров,2024-12-23 13:17:38,1382,+79662498203,входящий
Пе_1192,Петров,2024-04-22 09:48:08,1325,+79376776096,входящий
Пе_1193,Петров,2024-01-30 10:33:18,1378,+79121905151,входящий
Пе_1194,Петров,2024-01-12 09:14:56,1395,+79750858728,входящий
Пе_1195,Петров,2024-06-25 11:36:23,1370,+79165391824,входящий
Пе_1196,Петров,2024-12-03 14:18:19,1397,+79698212050,внутренний
Пе_1197,Петров,2024-02-15 14:10:36,1400,+79163507748,входящий
Пе_1198,Петров,2024-06-19 14:19:30,1383,+79833054373,входящий
Пе_1199,Петров,2024-05-09 14:28:43,1428,+79500663522,исходящий
Пе_1200,Петров,2024-09-01 11:09:47,1416,+79202531953,входящий
Пе_1201,Петров,2024-12-18 15:44:08,1394,+79280939576,исходящий
Пе_1202,Петров,2024-07-21 10:38:18,1386,+79101856387,входящий
Пе_1203,Петров,2024-08-13 15:24:16,1368,+79668139316,входящий
Пе_1204,Петров,2024-03-20 14:14:01,1356,+79113506041,входящий
Пе_1205,Петров,2024-11-05 15:13:37,1399,+79105004743,внутренний
Пе_1206,Петров,2024-02-04 11:09:37,1369,+79450962891,исходящий
Пе_1207,Петров,2024-02-21 09:16:23,1345,+79513125946,входящий
Пе_1208,Петров,2024-06-09 14:32:47,1351,+79428848348,входящий
Пе_1209,Петров,2024-03-24 15:33:25,1355,+79129692778,входящий
Пе_1210,Петров,2024-11-23 12:39:57,1428,+79959034445,входящий
Пе_1211,Петров,2024-01-26 10:22:41,1401,+79709969808,исходящий
Пе_1212,Петров,2024-08-12 10:37:54,1376,+79704908241,входящий
Пе_1213,Петров,2024-11-12 13:20:33,1388,+79502477106,входящий
Пе_1214,Петров,2024-06-02 11:24:55,1391,+79174506118,внутренний
Пе_1215,Петров,2024-10-19 12:41:10,1349,+79285105531,внутренний
Пе_1216,Петров,2024-04-04 15:33:30,1340,+79302381105,входящий
Пе_1217,Петров,2024-08-12 10:30:57,1407,+79783417080,входящий
Пе_1218,Петров,2024-09-23 12:00:42,1335,+79766656659,внутренний
Пе_1219,Петров,2024-02-10 09:21:14,1375,+79634939634,входящий
Пе_1220,Петров,2024-05-12 11:13:14,1354,+79295191987,входящий
Пе_1221,Петров,2024-03-06 10:17:38,1382,+79674681649,входящий
Пе_1222,Петров,2024-07-28 15:46:50,1368,+79334477138,исходящий
Пе_1223,Петров,2024-06-01 09:41:12,1391,+79470707181,входящий
Пе_1224,Петров,2024-06-20 11:31:29,1306,+79204116212,входящий
Пе_1225,Петров,2024-11-20 13:58:40,1409,+79833560098,входящий
Пе_1226,Петров,2024-02-28 09:53:47,1397,+79266076902,внутренний
Пе_1227,Петров,2024-07-02 15:52:50,1406,+79743942625,входящий
Пе_1228,Петров,2024-06-28 15:33:57,1402,+79501760153,входящий
Пе_1229,Петров,2024-11-17 10:47:12,1385,+79716311712,входящий
Пе_1230,Петров,2024-11-19 11:42:02,1356,+79289975300,исходящий
Пе_1231,Петров,2024-01-12 12:40:06,1388,+79573195431,входящий
Пе_1232,Петров,2024-03-08 11:32:04,1384,+79858456398,входящий
Пе_1233,Петров,2024-11-24 11:35:34,1401,+79928911088,внутренний
Пе_1234,Петров,2024-07-20 15:47:34,1394,+79290580599,входящий
Пе_1235,Петров,2024-01-06 15:05:51,1378,+79644740074,входящий
Пе_1236,Петров,2024-01-15 09:28:36,1388,+79259826206,исходящий
Пе_1237,Петров,2024-02-11 13:15:15,1391,+79974413971,входящий
Пе_1238,Петров,2024-01-31 11:51:47,1408,+79979389668,входящий
Пе_1239,Петров,2024-06-29 10:44:59,1427,+79577929411,входящий
Пе_1240,Петров,2024-09-18 14:54:15,1393,+79132579118,входящий
Пе_1241,Петров,2024-10-15 10:44:45,1391,+79767956122,входящий
Пе_1242,Петров,2024-01-21 12:11:02,1369,+79141633567,входящий
Пе_1243,Петров,2024-06-30 13:17:35,1365,+79677232702,исходящий
Пе_1244,Петров,2024-07-02 11:05:47,1353,+79952172487,входящий
Пе_1245,Петров,2024-08-31 10:46:53,1279,+79229152969,входящий
Пе_1246,Петров,2024-12-15 09:57:57,1350,+79966729585,входящий
Пе_1247,Петров,2024-05-28 10:33:19,1370,+79434648116,входящий
Пе_1248,Петров,2024-09-12 09:13:14,1366,+79412921596,входящий
Пе_1249,Петров,2024-04-09 10:37:48,1389,+79215722444,входящий
Пе_1250,Петров,2024-02-24 13:30:29,1351,+79474793903,входящий
Пе_1251,Петров,2024-07-04 09:34:56,1352,+79833400081,входящий
Пе_1252,Петров,2024-11-15 15:03:20,1312,+79293721017,входящий
Пе_1253,Петров,2024-03-26 15:40:04,1389,+79733621841,входящий
Пе_1254,Петров,2024-06-22 10:30:07,1349,+79656723166,входящий
Пе_1255,Петров,2024-01-22 12:05:30,1354,+79279728600,входящий
Пе_1256,Петров,2024-08-31 10:06:34,1392,+79207075216,внутренний
Пе_1257,Петров,2024-02-29 13:13:38,1349,+79634348745,входящий
Пе_1258,Петров,2024-04-13 12:19:36,1387,+79307403646,входящий
